N_unmapped	651435	651435	651435
N_multimapping	929595	929595	929595
N_noFeature	5511085	12879941	12910375
N_ambiguous	1958898	464286	464952
ENSG00000279928	11	4	7
ENSG00000228037	1	0	1
ENSG00000142611	2074	1059	1020
ENSG00000284616	2	1	1
ENSG00000157911	245	323	312
ENSG00000260972	2	1	2
ENSG00000224340	1	1	0
ENSG00000226374	30	37	41
ENSG00000229280	5	3	2
ENSG00000142655	575	428	355
ENSG00000232596	13	6	7
ENSG00000235054	4	1	3
ENSG00000231510	1	0	1
ENSG00000149527	25	15	10
ENSG00000284739	1	1	2
ENSG00000171621	50	24	26
ENSG00000272235	25	11	14
ENSG00000284694	28	9	19
ENSG00000224387	0	0	0
ENSG00000142583	168	83	85
ENSG00000284674	0	2	0
ENSG00000224338	1	0	1
ENSG00000287727	23	15	8
ENSG00000286448	4	1	5
ENSG00000284703	16	8	8
ENSG00000226457	1	1	0
ENSG00000173614	258	125	134
ENSG00000215720	9	4	5
ENSG00000241326	0	0	0
ENSG00000233623	39	15	24
ENSG00000204624	42	21	22
ENSG00000142606	69	97	97
ENSG00000225931	7	4	3
ENSG00000171729	192	91	115
ENSG00000279457	42	19	23
ENSG00000229393	1	0	1
ENSG00000037637	486	268	235
ENSG00000287586	14	4	10
ENSG00000159423	1387	679	708
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000157916	496	444	448
ENSG00000157881	1147	540	607
ENSG00000238290	7	3	4
ENSG00000225387	3	1	2
ENSG00000048707	3427	1716	1711
ENSG00000225196	3	3	0
ENSG00000162444	33	14	19
ENSG00000279625	0	0	0
ENSG00000180758	412	204	208
ENSG00000184677	393	208	185
ENSG00000288398	245	135	110
ENSG00000224621	10	6	5
ENSG00000285833	0	0	0
ENSG00000131697	168	89	79
ENSG00000284692	11	6	6
ENSG00000284745	3	1	2
ENSG00000280222	10	4	6
ENSG00000285945	2	0	2
ENSG00000197921	0	1	0
ENSG00000233755	4	2	2
ENSG00000233929	5	3	2
ENSG00000234166	0	14	12
ENSG00000235282	0	0	0
ENSG00000055070	1455	987	1137
ENSG00000230035	2	0	2
ENSG00000225643	34	15	19
ENSG00000284666	2	1	1
ENSG00000228943	1	1	0
ENSG00000234397	2	0	2
ENSG00000204138	756	382	378
ENSG00000233419	2	2	0
ENSG00000235263	20	15	5
ENSG00000228176	1	1	0
ENSG00000225011	1	0	1
ENSG00000235069	0	0	0
ENSG00000284676	18	6	12
ENSG00000237058	2	1	1
ENSG00000090020	1142	580	563
ENSG00000157978	285	143	142
ENSG00000158006	142	71	71
ENSG00000214812	5	2	3
ENSG00000196581	43	17	26
ENSG00000169403	71	34	37
ENSG00000171612	140	67	73
ENSG00000270927	3	1	2
ENSG00000188910	2	0	2
ENSG00000230523	3	2	1
ENSG00000158161	391	179	212
ENSG00000142627	1578	783	797
ENSG00000284668	10	6	4
ENSG00000233234	0	0	0
ENSG00000142632	104	64	66
ENSG00000234593	11	6	5
ENSG00000189337	336	220	230
ENSG00000225478	1	0	1
ENSG00000028137	164	75	89
ENSG00000204464	1	0	1
ENSG00000283259	0	0	0
ENSG00000130939	2175	1087	1089
ENSG00000175147	71	107	90
ENSG00000127472	17	10	7
ENSG00000060656	2004	1005	999
ENSG00000163867	86	40	46
ENSG00000230214	0	0	0
ENSG00000189280	2	1	1
ENSG00000134698	1051	512	540
ENSG00000272420	4	0	4
ENSG00000132881	473	236	238
ENSG00000273274	79	39	40
ENSG00000236648	5	4	1
ENSG00000232273	5	5	0
ENSG00000009709	21	14	7
ENSG00000287396	0	0	0
ENSG00000130940	2564	2010	1923
ENSG00000163879	223	134	107
ENSG00000227527	3	1	2
ENSG00000116954	115	53	65
ENSG00000228589	13	5	8
ENSG00000163873	93	39	54
ENSG00000117215	25	11	14
ENSG00000230163	0	7	10
ENSG00000227538	9	3	6
ENSG00000044012	4	2	2
ENSG00000179051	1127	610	638
ENSG00000215895	4	2	2
ENSG00000284650	8	3	5
ENSG00000236948	4	2	2
ENSG00000126067	876	421	455
ENSG00000274944	0	0	0
ENSG00000272078	60	694	735
ENSG00000230451	0	0	0
ENSG00000231606	7	4	5
ENSG00000284632	9	6	3
ENSG00000054118	2521	1255	1266
ENSG00000254553	0	0	0
ENSG00000284653	7	4	3
ENSG00000237749	5	4	1
ENSG00000276747	56	27	29
ENSG00000284705	9	5	4
ENSG00000228776	0	0	0
ENSG00000159339	70	38	32
ENSG00000261781	10	3	7
ENSG00000284743	0	0	0
ENSG00000158315	40	32	25
ENSG00000186973	16	8	8
ENSG00000146463	847	477	486
ENSG00000271741	0	0	0
ENSG00000142686	145	68	77
ENSG00000224751	18	7	11
ENSG00000117148	23	13	10
ENSG00000230585	20	11	9
ENSG00000117000	655	334	321
ENSG00000284989	0	0	0
ENSG00000231630	1	0	1
ENSG00000092853	127	58	72
ENSG00000255811	1	1	0
ENSG00000134697	750	372	396
ENSG00000187513	42	21	21
ENSG00000230138	15	7	8
ENSG00000223390	0	30	28
ENSG00000284720	10	6	4
ENSG00000225671	2	2	0
ENSG00000116151	189	117	109
ENSG00000006555	16	7	9
ENSG00000236111	3	0	3
ENSG00000066056	357	173	184
ENSG00000214114	53	18	38
ENSG00000116544	129	66	63
ENSG00000231900	0	0	0
ENSG00000236723	0	95	112
ENSG00000232467	6	2	4
ENSG00000117016	976	483	494
ENSG00000169213	77	35	42
ENSG00000163866	304	154	167
ENSG00000237130	6	3	3
ENSG00000232335	0	1	2
ENSG00000260971	11	3	9
ENSG00000284696	9	1	8
ENSG00000238242	2	1	1
ENSG00000285839	0	0	0
ENSG00000232762	3	2	1
ENSG00000162384	281	162	148
ENSG00000162391	111	89	97
ENSG00000117859	2032	1047	1001
ENSG00000228121	1	1	0
ENSG00000253313	33	18	15
ENSG00000162396	145	80	65
ENSG00000284686	1	0	1
ENSG00000162378	1482	744	738
ENSG00000233079	3	2	1
ENSG00000259818	9	5	4
ENSG00000229444	5	5	0
ENSG00000240563	32	17	15
ENSG00000234318	0	0	0
ENSG00000284773	1	0	1
ENSG00000234481	2	0	2
ENSG00000117862	36	18	18
ENSG00000235612	0	1	0
ENSG00000228369	0	0	0
ENSG00000227485	0	0	0
ENSG00000224609	34	17	19
ENSG00000235545	19	15	9
ENSG00000236646	0	0	0
ENSG00000232198	0	0	0
ENSG00000238063	9	3	6
ENSG00000227104	1	1	0
ENSG00000243725	30	17	13
ENSG00000171872	46	28	18
ENSG00000162407	304	150	155
ENSG00000285079	1	1	0
ENSG00000163877	186	98	88
ENSG00000228929	26	15	11
ENSG00000224570	3	3	0
ENSG00000224980	1	0	1
ENSG00000278967	2	2	0
ENSG00000157184	163	199	203
ENSG00000198815	1138	554	585
ENSG00000134744	787	388	399
ENSG00000233910	2	2	0
ENSG00000287703	3	1	2
ENSG00000283039	6	4	2
ENSG00000229032	0	0	0
ENSG00000229294	4	1	3
ENSG00000234088	0	0	0
ENSG00000236973	12	5	7
ENSG00000277397	0	0	0
ENSG00000235446	0	0	0
ENSG00000162385	130	61	69
ENSG00000234264	0	2	1
ENSG00000223883	5	3	2
ENSG00000237227	0	0	0
ENSG00000275350	4	1	3
ENSG00000116652	7	8	2
ENSG00000123080	83	46	40
ENSG00000285778	1	0	1
ENSG00000233407	1	1	0
ENSG00000225675	0	0	0
ENSG00000237622	0	0	0
ENSG00000162598	5	0	5
ENSG00000280317	0	0	0
ENSG00000162415	204	124	115
ENSG00000162600	51	26	25
ENSG00000116704	144	59	85
ENSG00000157193	235	126	137
ENSG00000116205	274	145	134
ENSG00000198841	7	2	5
ENSG00000234204	0	0	0
ENSG00000233099	2	0	2
ENSG00000233994	1	0	1
ENSG00000233973	3	1	2
ENSG00000132854	423	203	220
ENSG00000227556	0	0	0
ENSG00000162607	399	182	218
ENSG00000285954	19	17	9
ENSG00000233333	3	1	2
ENSG00000154027	36	22	14
ENSG00000234108	2	2	0
ENSG00000232676	1	0	1
ENSG00000225167	0	0	0
ENSG00000213579	2	1	1
ENSG00000137960	17	9	8
ENSG00000237852	3	0	3
ENSG00000116745	4	2	2
ENSG00000132855	1	0	1
ENSG00000285407	12	7	5
ENSG00000270549	2	0	2
ENSG00000237163	0	0	0
ENSG00000229636	34	18	16
ENSG00000116675	1840	940	900
ENSG00000162433	2296	1154	1142
ENSG00000213625	706	357	349
ENSG00000227207	0	0	0
ENSG00000227016	0	0	0
ENSG00000233664	6	5	1
ENSG00000158966	1785	892	893
ENSG00000213703	2	1	1
ENSG00000203965	49	29	29
ENSG00000223479	1	1	0
ENSG00000233674	4	3	1
ENSG00000153898	11	4	7
ENSG00000117069	60	32	28
ENSG00000125703	71	41	30
ENSG00000285041	2	2	0
ENSG00000285808	0	0	0
ENSG00000229440	1	1	0
ENSG00000234144	0	0	0
ENSG00000277670	0	0	0
ENSG00000227466	0	0	0
ENSG00000230498	0	0	0
ENSG00000285782	1	1	0
ENSG00000162618	22	8	14
ENSG00000224493	0	0	0
ENSG00000131233	2	0	2
ENSG00000272371	1	0	1
ENSG00000287647	1	0	1
ENSG00000229225	0	0	0
ENSG00000225598	0	0	0
ENSG00000286455	1	1	1
ENSG00000225087	5	0	5
ENSG00000230053	3	1	2
ENSG00000137941	125	58	67
ENSG00000224326	1	1	0
ENSG00000286548	24	16	10
ENSG00000066135	164	127	116
ENSG00000272094	6	1	5
ENSG00000228853	0	0	0
ENSG00000232453	22	12	10
ENSG00000284895	0	0	0
ENSG00000117174	258	127	131
ENSG00000237413	3	1	2
ENSG00000184313	148	86	62
ENSG00000284645	0	0	0
ENSG00000225446	11	5	6
ENSG00000288543	0	0	0
ENSG00000122420	6	5	1
ENSG00000284240	4	1	3
ENSG00000236290	1	1	0
ENSG00000143013	1909	957	952
ENSG00000226084	25	8	17
ENSG00000134748	437	223	214
ENSG00000142892	133	61	72
ENSG00000287743	21	8	14
ENSG00000229332	0	0	0
ENSG00000227937	0	0	0
ENSG00000229752	0	0	0
ENSG00000237505	22	16	8
ENSG00000285462	0	0	0
ENSG00000233216	1	0	1
ENSG00000197273	3	1	2
ENSG00000226804	2	1	1
ENSG00000230728	27	9	18
ENSG00000232846	10	3	7
ENSG00000230787	4	2	2
ENSG00000116641	553	298	261
ENSG00000237453	0	0	0
ENSG00000172260	20	8	12
ENSG00000285473	1	1	0
ENSG00000237959	0	0	0
ENSG00000231364	1	0	1
ENSG00000234578	0	0	0
ENSG00000137944	72	31	41
ENSG00000229505	0	0	0
ENSG00000228187	1	1	0
ENSG00000182183	31	16	15
ENSG00000236407	0	0	0
ENSG00000271949	0	0	0
ENSG00000227062	0	0	0
ENSG00000067334	344	150	194
ENSG00000235011	0	0	0
ENSG00000226938	0	3	4
ENSG00000213559	0	0	0
ENSG00000287587	4	2	2
ENSG00000142949	2837	1470	1368
ENSG00000116133	2050	1519	1448
ENSG00000232882	6	2	4
ENSG00000171502	39	13	26
ENSG00000116157	308	151	157
ENSG00000143036	18	10	10
ENSG00000230817	7	6	1
ENSG00000065243	567	298	271
ENSG00000226759	1	1	0
ENSG00000226960	2	0	2
ENSG00000234080	1	1	1
ENSG00000237899	15	7	8
ENSG00000227290	5	4	1
ENSG00000282898	0	0	0
ENSG00000285409	3	1	2
ENSG00000231090	10	3	7
ENSG00000117528	443	212	243
ENSG00000271723	4	1	3
ENSG00000172339	36	19	17
ENSG00000036549	479	232	247
ENSG00000287724	9	264	261
ENSG00000225191	1	1	0
ENSG00000287870	1	0	1
ENSG00000232048	1	1	0
ENSG00000232857	0	0	0
ENSG00000273637	0	0	0
ENSG00000228838	0	8	9
ENSG00000283761	8	4	4
ENSG00000189433	0	0	0
ENSG00000230759	0	0	0
ENSG00000179178	31	18	13
ENSG00000142700	11	6	5
ENSG00000285525	0	0	0
ENSG00000236098	5	2	3
ENSG00000233514	3	2	1
ENSG00000127124	260	146	114
ENSG00000266993	4	4	4
ENSG00000223675	2	0	2
ENSG00000229316	2	2	1
ENSG00000287406	0	0	0
ENSG00000225767	7	5	2
ENSG00000234099	2	2	0
ENSG00000137936	184	112	98
ENSG00000235308	3	1	2
ENSG00000232752	5	1	4
ENSG00000235829	3	1	2
ENSG00000143032	24	12	12
ENSG00000226745	5	4	1
ENSG00000280040	1	1	0
ENSG00000117519	1697	821	877
ENSG00000270507	0	0	0
ENSG00000238037	1	0	1
ENSG00000134215	16	9	7
ENSG00000227935	1	0	1
ENSG00000228502	42	13	29
ENSG00000236268	13	6	7
ENSG00000271277	0	0	0
ENSG00000236888	0	0	0
ENSG00000279778	3	2	1
ENSG00000230828	0	0	0
ENSG00000188641	7	5	2
ENSG00000152078	1464	734	730
ENSG00000233359	2	2	0
ENSG00000237954	1	1	0
ENSG00000171492	83	43	43
ENSG00000233129	0	0	0
ENSG00000170989	1737	899	840
ENSG00000233557	0	0	0
ENSG00000237897	0	0	0
ENSG00000116299	70	35	39
ENSG00000137962	461	219	242
ENSG00000286692	2	9	5
ENSG00000260464	17	9	12
ENSG00000237435	0	0	0
ENSG00000231996	0	0	0
ENSG00000273204	2	2	5
ENSG00000079739	2674	1665	1754
ENSG00000117154	9	6	3
ENSG00000162377	317	156	161
ENSG00000224613	3	3	0
ENSG00000215871	2	0	2
ENSG00000287372	0	0	0
ENSG00000232542	2	0	2
ENSG00000116774	407	200	207
ENSG00000287756	2	1	1
ENSG00000284652	12	4	8
ENSG00000023909	100	50	50
ENSG00000069702	279	152	127
ENSG00000232185	0	0	0
ENSG00000228399	1	0	1
ENSG00000236776	0	0	0
ENSG00000224685	1	1	0
ENSG00000287076	20	8	12
ENSG00000237480	7	5	6
ENSG00000271252	9	1	8
ENSG00000230427	9	4	5
ENSG00000235794	2	2	0
ENSG00000286758	1	1	0
ENSG00000237337	0	0	0
ENSG00000233983	1	1	0
ENSG00000198198	1365	867	887
ENSG00000230402	0	0	0
ENSG00000116793	291	138	153
ENSG00000232918	0	0	0
ENSG00000183298	2	3	1
ENSG00000234332	5	2	3
ENSG00000117525	73	38	35
ENSG00000225079	2	1	1
ENSG00000224238	15	10	5
ENSG00000229537	0	1	0
ENSG00000162699	0	0	0
ENSG00000162692	1121	555	566
ENSG00000203914	3	1	2
ENSG00000270457	1	1	0
ENSG00000203858	7	3	4
ENSG00000231987	0	0	0
ENSG00000228057	2	1	1
ENSG00000224445	0	0	0
ENSG00000229842	0	0	0
ENSG00000270631	1	1	0
ENSG00000229201	2	0	2
ENSG00000181656	10	8	2
ENSG00000122481	42	23	20
ENSG00000198162	813	393	420
ENSG00000238198	15	9	8
ENSG00000171517	233	113	120
ENSG00000228852	7	3	4
ENSG00000203864	1	0	1
ENSG00000233482	0	0	0
ENSG00000230250	0	0	0
ENSG00000232878	0	0	0
ENSG00000143079	355	180	175
ENSG00000232450	16	8	8
ENSG00000223575	2	2	0
ENSG00000230768	1	1	0
ENSG00000235202	0	0	0
ENSG00000272715	11	7	4
ENSG00000235038	2	1	1
ENSG00000173947	108	52	56
ENSG00000230434	7	6	1
ENSG00000230718	0	0	0
ENSG00000134198	364	171	193
ENSG00000235595	2	0	2
ENSG00000226053	1	0	1
ENSG00000226128	0	0	0
ENSG00000198799	388	212	220
ENSG00000279513	0	0	0
ENSG00000117620	122	69	74
ENSG00000223906	0	0	0
ENSG00000162688	1451	754	697
ENSG00000197106	57	25	33
ENSG00000259946	0	0	0
ENSG00000236137	15	5	12
ENSG00000203859	3	2	1
ENSG00000228086	0	2	1
ENSG00000213421	0	0	0
ENSG00000234020	3	2	1
ENSG00000236804	0	0	0
ENSG00000231072	0	0	0
ENSG00000273406	0	0	0
ENSG00000185946	449	227	222
ENSG00000162627	193	97	96
ENSG00000226715	1	2	1
ENSG00000162695	206	106	100
ENSG00000265808	1070	549	521
ENSG00000225923	0	0	0
ENSG00000134247	3597	1772	1826
ENSG00000187481	0	0	0
ENSG00000162664	194	109	85
ENSG00000236866	3	2	1
ENSG00000134253	122	61	61
ENSG00000223416	5	3	2
ENSG00000179571	15	9	6
ENSG00000227850	2	0	2
ENSG00000235777	0	0	0
ENSG00000285532	4	1	4
ENSG00000226755	1	0	1
ENSG00000232650	1	0	1
ENSG00000183508	53	24	29
ENSG00000277095	33	17	16
ENSG00000234283	0	0	0
ENSG00000274927	0	2	4
ENSG00000264145	4	2	2
ENSG00000238256	0	0	0
ENSG00000198765	0	0	0
ENSG00000224335	1	0	1
ENSG00000277702	6	4	2
ENSG00000143398	800	383	419
ENSG00000196505	130	68	65
ENSG00000223489	4	2	2
ENSG00000230546	1	0	1
ENSG00000213262	0	0	0
ENSG00000287015	0	0	0
ENSG00000235526	0	0	0
ENSG00000228347	5	2	3
ENSG00000236012	0	0	0
ENSG00000270911	1	1	0
ENSG00000134200	0	0	0
ENSG00000065183	282	157	166
ENSG00000227082	31	20	14
ENSG00000226126	4	2	2
ENSG00000163393	70	28	42
ENSG00000163156	295	153	142
ENSG00000143631	12	10	9
ENSG00000228453	0	0	0
ENSG00000274642	20	14	10
ENSG00000237975	10	8	9
ENSG00000261168	25	8	17
ENSG00000287980	6	4	4
ENSG00000229283	0	0	0
ENSG00000226172	0	0	0
ENSG00000079335	111	50	64
ENSG00000143119	9	4	5
ENSG00000237278	0	16	26
ENSG00000233432	3	3	0
