N_unmapped	487587	487587	487587
N_multimapping	753990	753990	753990
N_noFeature	3554667	11080884	11145885
N_ambiguous	2058995	499597	498868
ENSG00000279928	2	0	2
ENSG00000228037	1	0	1
ENSG00000142611	1278	656	628
ENSG00000284616	2	0	2
ENSG00000157911	309	450	451
ENSG00000260972	0	0	0
ENSG00000224340	1	1	0
ENSG00000226374	21	13	28
ENSG00000229280	4	1	3
ENSG00000142655	485	325	296
ENSG00000232596	19	11	8
ENSG00000235054	1	1	0
ENSG00000231510	3	2	1
ENSG00000149527	15	8	7
ENSG00000284739	0	0	0
ENSG00000171621	32	21	11
ENSG00000272235	19	10	9
ENSG00000284694	11	6	5
ENSG00000224387	1	0	1
ENSG00000142583	71	34	37
ENSG00000284674	0	0	0
ENSG00000224338	0	0	0
ENSG00000287727	9	3	6
ENSG00000286448	0	1	0
ENSG00000284703	8	4	4
ENSG00000226457	1	1	0
ENSG00000173614	275	157	119
ENSG00000215720	5	4	1
ENSG00000241326	0	0	0
ENSG00000233623	23	11	12
ENSG00000204624	13	7	10
ENSG00000142606	29	78	90
ENSG00000225931	2	1	1
ENSG00000171729	231	107	142
ENSG00000279457	37	19	18
ENSG00000229393	0	0	0
ENSG00000037637	817	431	395
ENSG00000287586	7	1	6
ENSG00000159423	2126	1075	1051
ENSG00000227169	2	1	1
ENSG00000283356	0	0	0
ENSG00000157916	798	673	719
ENSG00000157881	1317	645	672
ENSG00000238290	3	2	1
ENSG00000225387	0	0	0
ENSG00000048707	2754	1384	1370
ENSG00000225196	1	1	0
ENSG00000162444	9	1	8
ENSG00000279625	3	1	2
ENSG00000180758	318	148	170
ENSG00000184677	670	350	320
ENSG00000288398	169	95	74
ENSG00000224621	4	5	0
ENSG00000285833	0	3	0
ENSG00000131697	173	90	94
ENSG00000284692	8	5	3
ENSG00000284745	0	0	0
ENSG00000280222	12	8	4
ENSG00000285945	1	1	0
ENSG00000197921	0	0	0
ENSG00000233755	0	0	2
ENSG00000233929	0	0	0
