N_unmapped	549552	549552	549552
N_multimapping	774224	774224	774224
N_noFeature	3576703	11661057	11720350
N_ambiguous	2224661	540814	542303
ENSG00000279928	5	4	1
ENSG00000228037	2	1	1
ENSG00000142611	1410	714	709
ENSG00000284616	1	0	1
ENSG00000157911	376	475	508
ENSG00000260972	3	0	3
ENSG00000224340	0	0	0
ENSG00000226374	15	16	18
ENSG00000229280	1	1	0
ENSG00000142655	489	360	319
ENSG00000232596	7	3	4
ENSG00000235054	0	0	0
ENSG00000231510	3	2	1
ENSG00000149527	18	10	9
ENSG00000284739	1	1	0
ENSG00000171621	50	23	27
ENSG00000272235	23	14	9
ENSG00000284694	16	7	9
ENSG00000224387	0	0	0
ENSG00000142583	72	38	34
ENSG00000284674	1	1	0
ENSG00000224338	0	0	0
ENSG00000287727	18	11	7
ENSG00000286448	0	1	0
ENSG00000284703	13	8	5
ENSG00000226457	2	2	0
ENSG00000173614	301	149	153
ENSG00000215720	3	2	1
ENSG00000241326	0	0	0
ENSG00000233623	10	6	4
ENSG00000204624	8	5	4
ENSG00000142606	35	94	105
ENSG00000225931	0	0	0
ENSG00000171729	294	149	169
ENSG00000279457	55	29	26
ENSG00000229393	1	1	1
ENSG00000037637	810	404	420
ENSG00000287586	11	4	7
ENSG00000159423	2335	1183	1152
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000157916	776	684	700
ENSG00000157881	1475	745	730
ENSG00000238290	2	2	0
ENSG00000225387	2	0	2
ENSG00000048707	2854	1494	1360
ENSG00000225196	1	1	0
ENSG00000162444	18	9	9
ENSG00000279625	1	1	0
ENSG00000180758	309	151	158
ENSG00000184677	688	332	356
ENSG00000288398	187	94	93
ENSG00000224621	2	1	1
ENSG00000285833	0	1	0
ENSG00000131697	197	99	108
ENSG00000284692	8	7	1
ENSG00000284745	0	0	0
ENSG00000280222	6	1	5
ENSG00000285945	0	0	0
ENSG00000197921	0	0	0
ENSG00000233755	1	1	0
ENSG00000233929	7	3	4
ENSG00000234166	0	13	4
ENSG00000235282	0	0	0
ENSG00000055070	1992	1518	1504
ENSG00000230035	0	0	0
ENSG00000225643	13	8	5
ENSG00000284666	0	0	0
ENSG00000228943	4	2	2
ENSG00000234397	0	0	0
ENSG00000204138	803	395	408
ENSG00000233419	0	0	0
ENSG00000235263	9	3	6
ENSG00000228176	0	0	0
ENSG00000225011	2	1	1
ENSG00000235069	2	0	2
ENSG00000284676	5	3	2
ENSG00000237058	7	5	2
ENSG00000090020	717	368	349
ENSG00000157978	279	136	143
ENSG00000158006	219	113	106
ENSG00000214812	4	1	3
ENSG00000196581	28	18	10
ENSG00000169403	32	13	19
ENSG00000171612	218	113	105
ENSG00000270927	1	0	1
ENSG00000188910	3	2	1
ENSG00000230523	2	1	1
ENSG00000158161	471	225	246
ENSG00000142627	889	452	439
ENSG00000284668	8	4	4
ENSG00000233234	0	0	0
ENSG00000142632	41	23	35
ENSG00000234593	5	3	2
ENSG00000189337	275	168	176
ENSG00000225478	0	0	0
ENSG00000028137	61	35	26
ENSG00000204464	4	2	2
ENSG00000283259	0	0	0
ENSG00000130939	1729	842	887
ENSG00000175147	50	79	64
ENSG00000127472	9	6	3
ENSG00000060656	651	344	307
ENSG00000163867	149	74	75
ENSG00000230214	3	0	3
ENSG00000189280	0	0	0
ENSG00000134698	885	449	436
ENSG00000272420	2	1	1
ENSG00000132881	293	149	144
ENSG00000273274	60	28	32
ENSG00000236648	10	4	6
ENSG00000232273	8	5	3
ENSG00000009709	11	7	4
ENSG00000287396	0	0	0
ENSG00000130940	2786	2131	2086
ENSG00000163879	103	55	55
ENSG00000227527	13	5	8
ENSG00000116954	198	100	98
ENSG00000228589	23	11	13
ENSG00000163873	33	13	20
ENSG00000117215	12	4	8
ENSG00000230163	0	9	15
ENSG00000227538	3	0	3
ENSG00000044012	1	0	1
ENSG00000179051	844	475	510
ENSG00000215895	10	4	6
ENSG00000284650	2	1	1
ENSG00000236948	3	2	1
ENSG00000126067	934	442	492
ENSG00000274944	0	0	0
ENSG00000272078	43	754	720
ENSG00000230451	0	0	0
ENSG00000231606	7	5	2
ENSG00000284632	2	1	1
ENSG00000054118	3144	1554	1590
ENSG00000254553	1	0	1
ENSG00000284653	0	0	0
ENSG00000237749	3	1	2
ENSG00000276747	33	19	14
ENSG00000284705	6	3	3
ENSG00000228776	0	0	0
ENSG00000159339	33	17	16
ENSG00000261781	3	3	0
ENSG00000284743	0	0	1
ENSG00000158315	25	17	18
ENSG00000186973	8	2	6
ENSG00000146463	1021	600	617
ENSG00000271741	0	0	0
ENSG00000142686	243	109	134
ENSG00000224751	5	2	3
ENSG00000117148	6	3	3
ENSG00000230585	6	5	2
ENSG00000117000	836	422	414
ENSG00000284989	0	0	0
ENSG00000231630	0	0	0
ENSG00000092853	344	185	181
ENSG00000255811	0	0	0
ENSG00000134697	586	298	295
ENSG00000187513	5	3	2
ENSG00000230138	5	4	1
ENSG00000223390	0	31	28
ENSG00000284720	1	0	1
ENSG00000225671	1	0	1
ENSG00000116151	196	101	111
ENSG00000006555	12	5	7
ENSG00000236111	0	0	0
ENSG00000066056	141	77	64
ENSG00000214114	86	35	53
ENSG00000116544	66	33	33
ENSG00000231900	0	0	0
ENSG00000236723	0	134	100
ENSG00000232467	1	0	1
ENSG00000117016	267	150	118
ENSG00000169213	26	17	9
ENSG00000163866	846	436	434
ENSG00000237130	3	2	1
ENSG00000232335	0	10	12
ENSG00000260971	7	6	1
ENSG00000284696	4	4	0
ENSG00000238242	2	1	1
ENSG00000285839	0	0	0
ENSG00000232762	3	2	1
ENSG00000162384	412	225	230
ENSG00000162391	105	438	432
ENSG00000117859	2246	1141	1129
ENSG00000228121	9	8	1
ENSG00000253313	17	4	13
ENSG00000162396	147	66	81
ENSG00000284686	1	1	0
ENSG00000162378	1900	961	939
ENSG00000233079	0	0	0
ENSG00000259818	7	4	3
ENSG00000229444	3	0	4
ENSG00000240563	23	10	13
ENSG00000234318	1	1	0
ENSG00000284773	0	0	0
ENSG00000234481	0	0	0
ENSG00000117862	25	12	13
ENSG00000235612	0	0	0
ENSG00000228369	0	0	0
ENSG00000227485	0	0	0
ENSG00000224609	22	9	15
ENSG00000235545	8	3	10
ENSG00000236646	1	0	1
ENSG00000232198	14	0	14
ENSG00000238063	4	4	0
ENSG00000227104	1	1	0
ENSG00000243725	22	8	14
ENSG00000171872	32	18	14
ENSG00000162407	381	181	207
ENSG00000285079	6	2	4
ENSG00000163877	263	139	124
ENSG00000228929	13	5	9
ENSG00000224570	6	3	3
ENSG00000224980	1	0	1
ENSG00000278967	0	0	0
ENSG00000157184	188	221	248
ENSG00000198815	1160	568	592
ENSG00000134744	773	378	395
ENSG00000233910	1	0	1
ENSG00000287703	3	1	2
ENSG00000283039	2	0	2
ENSG00000229032	2	1	1
ENSG00000229294	2	1	1
ENSG00000234088	0	0	0
ENSG00000236973	14	5	9
ENSG00000277397	0	0	0
ENSG00000235446	1	0	1
ENSG00000162385	217	94	125
ENSG00000234264	1	1	0
ENSG00000223883	8	4	4
ENSG00000237227	1	0	1
ENSG00000275350	2	1	1
ENSG00000116652	6	3	3
ENSG00000123080	188	103	86
